SELECTED_GENE,EVALUATED_GENE,CORRELATION,PVALUE,LOGPVALUE
DICER1,A1BG,0.12253578809221687,0.0006141925113892236,3.2116954830446334
DICER1,A1CF,-0.10701362959304835,0.0028018472915305606,2.5525555386622747
DICER1,A2M,-0.004278818963775375,0.9051515628982807,0.04327869436471478
DICER1,A2ML1,0.023904042706191744,0.5055579845426752,0.2962290261803407
DICER1,A3GALT2,0.02389754699254782,0.5056736808965587,0.29612964976640027
DICER1,A4GALT,0.05900361000563157,0.10006184092959527,0.9997315112646211
DICER1,A4GNT,0.0986133463087035,0.005907398723389703,2.228603715188615
DICER1,AAAS,-0.006745336176641155,0.8509982108273236,0.07007135299254179
DICER1,AACS,0.006982073082176521,0.8458331185262844,0.07271531409143098
DICER1,AADAC,0.12950507448428397,0.00029268038698481623,3.5336063794099335
DICER1,AADACL2,0.040775905579368096,0.2559599613001824,0.5918279641660129
DICER1,AADACL3,0.03170014662741444,0.3772355281892533,0.42338741198472385
DICER1,AADACL4,0.031509470341920316,0.3801133417331692,0.4200868866731231
